merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Education,"Russell, Mclean and Salazar awb",POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,"Peters, Mitchell and Smith utd",POS_FPA,72783,7,12,POS_FPA_72783
Healthcare,Griffin Group goo,Fee_RDT,72921,5,13,Fee_RDT_72921
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,Hicks-Bishop rmt,POS_FPA,72783,7,12,POS_FPA_72783
Education,White Ltd owy,POS_ZTL,73407,9,16,POS_ZTL_73407
Construction,Cole-Marshall kee,ACH_YUU,67035,1,1,ACH_YUU_67035
Real Estate,Garcia-James saz,Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Allen-Clements xee,POS_OEC,73382,8,15,POS_OEC_73382
Energy,"Ashley, Jimenez and Hopkins yun",POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Bartlett Inc bkl,POS_OEC,74402,8,20,POS_OEC_74402
Education,Bentley-Jimenez tjw,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Golden PLC xls,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,"Wright, Luna and Henry wur",Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Rios Inc vnt,ACH_YUU,68064,1,4,ACH_YUU_68064
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,Casey PLC rrq,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,Peterson-Douglas qxd,POS_ZUC,69784,10,5,POS_ZUC_69784
Real Estate,"Bright, Hodges and Diaz kwk",POS_ZUC,69787,10,6,POS_ZUC_69787
Education,Simmons Group dyj,ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,Fleming LLC dsr,ACH_YUU,67035,1,1,ACH_YUU_67035
Finance,Montoya-Parker lrh,ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Healthcare,Griffin Group goo,Fee_RDT,72921,5,13,Fee_RDT_72921
Finance,Buck-Bauer eze,POS_ZUC,74775,10,22,POS_ZUC_74775
Finance,"Davis, Watkins and Rodriguez kud",ACH_YUU,67035,1,1,ACH_YUU_67035
Education,Russell LLC rua,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Jones-Burnett lks,POS_ZTL,67569,9,2,POS_ZTL_67569
Education,Malone PLC dgg,Fee_QAN,73000,3,14,Fee_QAN_73000
Construction,"Smith, Heath and Sanders jxd",POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,Randall-Lee rsi,POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Logistics,Thomas-Ramirez ixl,POS_ZTL,67569,9,2,POS_ZTL_67569
Healthcare,Orozco Ltd ovv,Wire_HJN,73382,12,15,Wire_HJN_73382
Energy,Hensley-Bond fuu,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Bauer LLC kyb,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Telecom,Campbell-Lopez lmv,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Orozco Ltd ovv,Wire_HJN,73382,12,15,Wire_HJN_73382
Healthcare,Green-King qzr,POS_ZUC,69787,10,6,POS_ZUC_69787
Healthcare,"Hanson, Brown and Wheeler alu",POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,Cox Ltd gqy,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Gonzalez and Sons wwu,Wire_HJN,71778,12,11,Wire_HJN_71778
Education,"Caldwell, Austin and Arnold bek",Fee_QKA,75191,4,23,Fee_QKA_75191
Education,Carpenter-Aguirre yon,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,"Deleon, Douglas and Dudley vdr",Wire_HJN,71778,12,11,Wire_HJN_71778
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Healthcare,"Williams, Lopez and Thomas ifm",POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,"Shah, Hartman and Franklin rpo",Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,White-Jenkins wdz,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,Torres Inc lja,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,"Wallace, Lee and Lawson oqe",POS_ZUC,69784,10,5,POS_ZUC_69784
Construction,Brown LLC rzc,Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,Smith Inc svz,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Healthcare,York-Avila hue,POS_FPA,70003,7,7,POS_FPA_70003
Education,Atkinson LLC qzj,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,Powell and Sons tow,POS_FPA,72783,7,12,POS_FPA_72783
Logistics,Peterson-Douglas qxd,POS_ZUC,69784,10,5,POS_ZUC_69784
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Finance,"Nelson, Campbell and Williams gwv",POS_ZUC,69784,10,5,POS_ZUC_69784
Finance,"Vargas, Franklin and Rogers yvd",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Dining,"Oconnor, Silva and Bird bpd",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Education,"Martin, Nelson and Roth mao",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,White-Jenkins wdz,Fee_QAN,71290,3,10,Fee_QAN_71290
Telecom,"Fletcher, Morris and Murphy xqt",POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,Hall-Johnston rsy,POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Johns-Moody uja,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Finance,"Frank, Dawson and Graham lrt",Wire_DPU,67903,11,3,Wire_DPU_67903
Telecom,"Fletcher, Morris and Murphy xqt",POS_FPA,70003,7,7,POS_FPA_70003
Telecom,Matthews Group izk,POS_OEC,74005,8,17,POS_OEC_74005
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Telecom,Ortega-Johnson zzj,POS_OEC,73382,8,15,POS_OEC_73382
Finance,Patrick-Stewart mor,POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Mitchell Ltd tsw,POS_ZUC,74775,10,22,POS_ZUC_74775
Construction,"Walker, Hamilton and Nichols vio",Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,"White, Harding and Simmons jak",POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,"Henderson, Rodriguez and Perry dbu",Fee_QAN,73000,3,14,Fee_QAN_73000
Telecom,Morales-George gyh,POS_ZTL,73407,9,16,POS_ZTL_73407
Healthcare,Pittman Group xsu,POS_ZTL,74271,9,19,POS_ZTL_74271
Education,Williams-Barnes xmu,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Dining,Williams and Sons apt,POS_FPA,70003,7,7,POS_FPA_70003
Education,Fernandez-Nguyen qhj,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Gamble, Andrews and Jones pga",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,"Morton, Myers and King llm",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,"Jenkins, Combs and Hoffman gbe",Fee_QKA,75427,4,24,Fee_QKA_75427
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Logistics,"Martinez, Lee and Strickland yfc",Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,Smith Group kuy,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Education,Garrett Ltd atw,Fee_QAN,73000,3,14,Fee_QAN_73000
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Perez Group wkt,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,"Dickerson, Russell and Fowler gfh",POS_OEC,74005,8,17,POS_OEC_74005
Energy,Young PLC vwa,POS_OEC,73382,8,15,POS_OEC_73382
Healthcare,Mitchell Ltd tsw,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Mata and Sons kue,Card_JGO,74581,2,21,Card_JGO_74581
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Telecom,"Bates, Myers and Richmond gaq",POS_ZTL,73407,9,16,POS_ZTL_73407
Dining,Young-Hunter tce,Fee_RDT,72921,5,13,Fee_RDT_72921
Energy,Gonzalez Inc osj,ACH_XEY,75996,0,26,ACH_XEY_75996
Healthcare,Williams Inc uci,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,"Brennan, Tucker and Harris hvt",Fee_QAN,73000,3,14,Fee_QAN_73000
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Construction,"Brennan, Tucker and Harris hvt",Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,Sanders LLC tiz,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,Wagner PLC ont,POS_ZUC,74775,10,22,POS_ZUC_74775
Construction,Smith Group kuy,POS_ZTL,67569,9,2,POS_ZTL_67569
Finance,Evans and Sons dlx,Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,Peterson PLC qyd,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Dining,"Griffith, Gray and Hernandez szx",POS_ZTL,67569,9,2,POS_ZTL_67569
Real Estate,Johnson Inc sfq,Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Clark-Deleon oqs,POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,Lopez and Sons omd,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Christensen, Lowery and Green sty",Fee_QKA,75427,4,24,Fee_QKA_75427
Energy,Vaughan Group xaf,ACH_YUU,67035,1,1,ACH_YUU_67035
Energy,"Morales, Vega and Smith kkm",POS_FPA,70003,7,7,POS_FPA_70003
Telecom,Powell and Sons tow,POS_FPA,72783,7,12,POS_FPA_72783
Energy,Mann Inc tej,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Cunningham and Sons qfh,POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Smith Inc svz,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,"Bender, Mcclain and Macias feo",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,Garcia Ltd dej,POS_ZUC,69787,10,6,POS_ZUC_69787
Finance,Page Ltd idz,POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Logistics,Alvarado-Cox mtk,POS_FPA,72783,7,12,POS_FPA_72783
Energy,Perez Group wkt,POS_ZUC,72783,10,12,POS_ZUC_72783
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Construction,Barber-Rodriguez kjl,Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,Campbell-Long wxc,Wire_HJN,71778,12,11,Wire_HJN_71778
Construction,Klein-Russell xru,Fee_QAN,71290,3,10,Fee_QAN_71290
Healthcare,Smith-Taylor jad,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,Alvarado-Cox mtk,POS_FPA,72783,7,12,POS_FPA_72783
Healthcare,Hernandez PLC enc,Card_JGO,74135,2,18,Card_JGO_74135
Finance,Moyer Ltd lvx,POS_ZUC,69784,10,5,POS_ZUC_69784
Construction,Quinn LLC vyc,Fee_QKA,75427,4,24,Fee_QKA_75427
Healthcare,York-Avila hue,POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Hill-Lynch auk,POS_OEC,73382,8,15,POS_OEC_73382
Finance,Church-Ferrell gem,Card_JGO,74581,2,21,Card_JGO_74581
Education,"Russell, Mclean and Salazar awb",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Downs and Sons yre,POS_OEC,74402,8,20,POS_OEC_74402
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Healthcare,Smith-Taylor jad,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Healthcare,Lee and Sons fwt,POS_ZUC,72783,10,12,POS_ZUC_72783
Finance,"Schneider, Reynolds and Wright ucn",POS_OEC,74005,8,17,POS_OEC_74005
Dining,Gomez-Wright jkl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,"Price, Glenn and Benson whm",Fee_QKA,73407,4,16,Fee_QKA_73407
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Logistics,Norris LLC otr,Card_JGO,74135,2,18,Card_JGO_74135
Education,Atkinson LLC qzj,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Healthcare,"Robinson, Molina and Nguyen eel",POS_OEC,74005,8,17,POS_OEC_74005
Real Estate,Rodriguez Ltd ivx,Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Logistics,"Vargas, Wilson and Casey kfc",Fee_QAN,70240,3,8,Fee_QAN_70240
Education,"Brown, Perez and Avila dgp",Fee_QKA,75191,4,23,Fee_QKA_75191
Finance,Santana Inc svq,Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,"Johnson, Harrison and Henderson ngv",POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Watson, Ferrell and Smith cbf",ACH_YUU,68064,1,4,ACH_YUU_68064
Education,Anderson-Hernandez sbq,Card_JGO,74581,2,21,Card_JGO_74581
Construction,Tran-Williams nnz,POS_ZUC,69784,10,5,POS_ZUC_69784
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Healthcare,Andrade-Woodard yns,Card_JGO,74135,2,18,Card_JGO_74135
Finance,Mcgee Ltd kph,POS_OEC,73382,8,15,POS_OEC_73382
Education,Walton-Sanchez ozp,POS_ZTL,73407,9,16,POS_ZTL_73407
Healthcare,"Powell, Durham and Johnston jwk",Fee_RDT,72921,5,13,Fee_RDT_72921
Healthcare,Hart-James xya,POS_OEC,74402,8,20,POS_OEC_74402
Dining,Short-Lee ddj,POS_FPA,70003,7,7,POS_FPA_70003
Education,Bentley-Jimenez tjw,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Williams-Castillo lgn,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,Thomas Inc mor,POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,Cole-Marshall kee,ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,"Bailey, Lopez and Ramos hwb",Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,Diaz-Yang pke,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Gordon Ltd dhw,Wire_HJN,73382,12,15,Wire_HJN_73382
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,May LLC tuj,Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,"Ellison, Wong and Lopez gea",ACH_YUU,68064,1,4,ACH_YUU_68064
Finance,Singleton-Willis hhe,POS_FPA,70003,7,7,POS_FPA_70003
Construction,Cole-Marshall kee,ACH_YUU,67035,1,1,ACH_YUU_67035
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Dominguez Inc hox,POS_ZUC,69787,10,6,POS_ZUC_69787
Logistics,Porter Inc isj,Fee_QAN,73000,3,14,Fee_QAN_73000
Logistics,Porter Inc isj,Fee_QAN,73000,3,14,Fee_QAN_73000
Dining,Gomez-Wright jkl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,"Powell, Durham and Johnston jwk",Fee_RDT,72921,5,13,Fee_RDT_72921
Logistics,"Pittman, Pineda and Yu scv",Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,Lee-Mcconnell yun,POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Cohen-Gibson ibx,Fee_QAN,70240,3,8,Fee_QAN_70240
Healthcare,Gomez-Turner yhk,POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,"Shah, Hartman and Franklin rpo",Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,"Davis, Rodriguez and Henry hhv",POS_ZUC,69784,10,5,POS_ZUC_69784
Construction,Gonzalez and Sons wwu,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,"Lin, Romero and Lopez awc",ACH_YUU,67035,1,1,ACH_YUU_67035
Education,Montgomery-Garcia lws,POS_ZUC,72783,10,12,POS_ZUC_72783
Dining,Mcgrath-Estrada ojj,POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Reyes Group pvl,POS_OEC,74005,8,17,POS_OEC_74005
Telecom,Jones-Burnett lks,POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,Patel-Ramsey kyk,POS_OEC,74005,8,17,POS_OEC_74005
Construction,Day LLC mhd,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,"Patterson, Harris and Ramirez swu",POS_OEC,74005,8,17,POS_OEC_74005
Dining,Price Inc tcy,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,"Huang, Wright and Blankenship wqz",Fee_RDT,72921,5,13,Fee_RDT_72921
Logistics,Maynard-Frey ljv,POS_OEC,74402,8,20,POS_OEC_74402
Construction,Cole-Thomas yoi,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,"Brown, Willis and Castaneda bjy",Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,Lee-Mcconnell yun,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,"Bender, Mcclain and Macias feo",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,Nelson-Richardson fyw,POS_OEC,73382,8,15,POS_OEC_73382
Healthcare,Fernandez LLC ija,POS_ZUC,74775,10,22,POS_ZUC_74775
Logistics,Hernandez-Novak xia,POS_ZTL,73407,9,16,POS_ZTL_73407
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,"Smith, Browning and Best dkq",POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,Lewis-Hubbard abb,POS_ZTL,74271,9,19,POS_ZTL_74271
Education,"Garrett, Turner and Morris ijt",Card_JGO,74581,2,21,Card_JGO_74581
Construction,Chapman-Diaz ith,POS_OEC,73382,8,15,POS_OEC_73382
Dining,Gonzalez Inc mta,POS_ZTL,74271,9,19,POS_ZTL_74271
Energy,"Gibson, Nelson and Washington cvk",Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Lee-Mcconnell yun,POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,Smith Group kuy,POS_ZTL,67569,9,2,POS_ZTL_67569
Healthcare,"Wolfe, Hernandez and Roberts yft",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,"Rivera, Fritz and Erickson pnv",Card_JGO,74581,2,21,Card_JGO_74581
Telecom,Ward LLC jpv,ACH_YUU,68064,1,4,ACH_YUU_68064
Construction,"Smith, Heath and Sanders jxd",POS_ZUC,72783,10,12,POS_ZUC_72783
Finance,"Morton, Myers and King llm",POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Jordan PLC cay,POS_FPA,70003,7,7,POS_FPA_70003
Telecom,"Peterson, Brady and Lewis rcl",POS_ZUC,69787,10,6,POS_ZUC_69787
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Wagner-Gonzales hyr,ACH_YUU,67035,1,1,ACH_YUU_67035
Education,Howell Group nss,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,Wagner PLC ont,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Morales-George gyh,POS_ZTL,73407,9,16,POS_ZTL_73407
Energy,Rose Group rxm,ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Adams-Peterson lxp,Card_JGO,74135,2,18,Card_JGO_74135
Construction,"Walker, Hamilton and Nichols vio",Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,"Anderson, Kaufman and Fox hwo",Fee_QKA,75191,4,23,Fee_QKA_75191
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Construction,Kelly-Ross bgl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Finance,Larsen and Sons pbb,Wire_DPU,67903,11,3,Wire_DPU_67903
Education,Fernandez-Nguyen qhj,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,Norris LLC otr,Card_JGO,74135,2,18,Card_JGO_74135
Energy,Thompson and Sons hdq,Wire_HJN,71778,12,11,Wire_HJN_71778
Real Estate,Francis-Collins xss,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,Oliver-Foley htc,Fee_QAN,71290,3,10,Fee_QAN_71290
Logistics,Nichols Ltd wlx,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,"Drake, Davis and Ward gfe",POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Sherman-Moore bpf,ACH_XEY,75996,0,26,ACH_XEY_75996
Energy,Gonzalez Inc osj,ACH_XEY,75996,0,26,ACH_XEY_75996
Construction,Hancock-Reyes dpe,Fee_QKA,75427,4,24,Fee_QKA_75427
Energy,"Green, Lee and Branch rln",ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Dickerson-Jones eoz,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Colon, Williams and Miller zdk",POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,Gonzalez Inc mta,POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Pugh-Acosta nqv,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,"Morton, Myers and King llm",POS_ZUC,74775,10,22,POS_ZUC_74775
Logistics,Morris-Maxwell tam,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Hernandez and Sons fkb,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,Wilson PLC ooz,Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,Morales-George gyh,POS_ZTL,73407,9,16,POS_ZTL_73407
Telecom,"Price, Evans and Waters nxi",POS_ZUC,69787,10,6,POS_ZUC_69787
Education,"Brown, Perez and Avila dgp",Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,"Walker, Hamilton and Nichols vio",Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,Thompson and Sons hdq,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,Mcgee Ltd kph,POS_OEC,73382,8,15,POS_OEC_73382
Finance,Buck-Bauer eze,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,"Deleon, Douglas and Dudley vdr",Wire_HJN,71778,12,11,Wire_HJN_71778
Telecom,Smith Inc svz,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,Campbell-Lopez lmv,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Garcia-James saz,Fee_RDT,72921,5,13,Fee_RDT_72921
Finance,Gill-Young zpd,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Griffin-Davis xtr,Fee_QKA,75427,4,24,Fee_QKA_75427
Construction,Brown LLC rzc,Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,Palmer-Smith hmf,ACH_YUU,67035,1,1,ACH_YUU_67035
Education,Smith Group iwo,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Cole-Thomas yoi,POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,"Diaz, Delgado and Lopez mek",Wire_HJN,71778,12,11,Wire_HJN_71778
Logistics,"Christensen, Lowery and Green sty",Fee_QKA,75427,4,24,Fee_QKA_75427
Construction,Cooper-Avila ssk,POS_ZUC,69784,10,5,POS_ZUC_69784
Telecom,Smith Ltd vqt,POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,"Hines, Smith and Wood bpi",Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,Robinson PLC ixf,POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,"Johnson, Harrison and Henderson ngv",POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Short-Lee ddj,POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,"Jimenez, Price and Obrien ozo",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,"Brown, Willis and Castaneda bjy",Fee_QKA,73407,4,16,Fee_QKA_73407
Education,West LLC wcu,Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,"Rowland, Johnson and Bennett ylc",Fee_RDT,72921,5,13,Fee_RDT_72921
Education,Montgomery-Garcia lws,POS_ZUC,72783,10,12,POS_ZUC_72783
Dining,Odonnell PLC kgp,POS_ZUC,74775,10,22,POS_ZUC_74775
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Finance,Robertson-Little gmt,POS_FPA,70003,7,7,POS_FPA_70003
Construction,Golden PLC xls,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Finance,Archer Inc cok,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,Reynolds-Warner wjx,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,"Lynch, Price and Fisher awe",Fee_QAN,70240,3,8,Fee_QAN_70240
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Williams and Sons apt,POS_FPA,70003,7,7,POS_FPA_70003
Education,Jordan PLC cay,POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,Jones-Foster qfb,ACH_XEY,75996,0,26,ACH_XEY_75996
Construction,Walker Inc nli,POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,White-Jenkins wdz,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,Sanders LLC tiz,Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,"Rogers, Evans and Pearson hrv",POS_ZUC,69784,10,5,POS_ZUC_69784
Construction,Cole-Thomas yoi,POS_ZUC,69787,10,6,POS_ZUC_69787
Logistics,Clark Ltd gjd,POS_FPA,70003,7,7,POS_FPA_70003
Energy,Douglas-Chapman yxx,Wire_HJN,73382,12,15,Wire_HJN_73382
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Real Estate,Hicks-Bishop rmt,POS_FPA,72783,7,12,POS_FPA_72783
Construction,"Johnson, Russo and Blair jhw",POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Fischer and Sons ike,Fee_QKA,75191,4,23,Fee_QKA_75191
Finance,Ryan-Murray ygi,POS_OEC,74402,8,20,POS_OEC_74402
Energy,Vargas Ltd bdt,Fee_QKA,73407,4,16,Fee_QKA_73407
